id_bien;id_codedep_codecommune;numero_voie;btq;type_voie;nom_voie;surface_carrez;type_local;surface_local;total_piece
5061;06004;940;;CHE;DE RABIAC ESTAGNOL;28,08;Appartement;24;1
5062;06004;10;;RUE;SAINT ANTOINE;39,33;Appartement;41;2
5063;06004;84;;RUE;DU BON AIR;59,20;Appartement;59;3
5064;06012;3;;IMP;MONTEE DES ALPES;30,10;Appartement;27;1
5065;06018;1778;A;CHE;DE ST JULIEN;116,59;Maison;99;4
5066;06027;8;;CRS;COURS DU ONZE NOVEMBRE;49,67;Appartement;48;2
5067;06030;158;;CHE;GARIBONDY;16,70;Appartement;17;1
5068;06030;604;;AV;GEORGES POMPIDOU;29,30;Appartement;29;1
5069;06030;178;A;RUE;SAINT SAUVEUR;66,52;Appartement;83;4
5070;06088;175;;BD;DE LA MADELEINE;61,80;Appartement;62;3
5071;06088;77;;AV;SAINT AUGUSTIN;20,60;Appartement;20;1
5072;06138;25;;AV;VAN LOO;26,50;Appartement;26;1
5073;10362;87;;RUE;LA FONTAINE;27,40;Appartement;13;1
5074;10387;18;;RUE;DU COLONEL DRIANT;94,67;Appartement;94;3
5075;10387;7;T;RUE;DES HAUTS TREVOIS;65,39;Appartement;66;3
5076;11170;32;;RUE;DU BEAUPRE;16,98;Appartement;15;1
5077;13209;83;;BD;DU REDON;110,30;Appartement;120;5
5078;13210;16;;RUE;GASTON BERGER;40,22;Appartement;39;2
5079;13212;8;;BD;DEBORD;65,00;Appartement;65;3
5080;13214;17;;BD;JEAN DUPLESSIS;25,25;Appartement;26;1
5081;13216;23;;TRA;PICASSO;18,81;Maison;38;3
5082;14715;9061;;RTE;DE HONFLEUR;23,78;Appartement;24;1
5083;14754;12;;RUE;POINCARE;26,63;Appartement;38;2
5084;16015;390;B;AV;DE NAVARRE;36,54;Appartement;36;2
5085;17333;44;;AV;GEORGES COULON;25,74;Appartement;26;1
5086;22162;5;;RUE;DU DOCTEUR MONJARRET;24,30;Appartement;25;2
5087;22172;19;;RUE;DES COTIERES;40,13;Appartement;40;2
5088;25527;52;;RUE;CHARLES DE GAULLE;132,00;Appartement;125;4
5089;26362;22;;RUE;BARNAVE PROLONGEE;66,52;Appartement;66;3
5090;28134;37;;RUE;PARISIS;39,74;Appartement;42;2
5091;28134;10;;PL;DU MUSEE;56,09;Appartement;57;2
5092;28134;26;;RUE;DE LA SABLONNIERE;68,67;Appartement;67;4
5093;29019;7;;RUE;D OUESSANT;72,54;Appartement;72;4
5094;29151;4;;RUE;D AIGUILLON;47,45;Appartement;67;3
5095;2A004;60;;CRS;NAPOLEON;91,09;Appartement;80;3
5096;30133;511;;AV;JEAN JAURES;37,06;Appartement;36;2
5097;30189;6;;PL;DE L HOTEL DE VILLE;57,37;Appartement;59;2
5098;30231;5407;;;MAS DU FESC;65,01;Appartement;63;3
5099;30334;27;;PL;AUX HERBES;34,69;Appartement;36;1
5100;31163;12;;CHE;DE CHASTEL;71,40;Appartement;70;3
5101;31254;3;;CHE;GLEYSES;83,27;Appartement;81;4
5102;31555;70;;RUE;ST ROCH;35,56;Appartement;37;2
5103;31555;135;;AV;DE LESPINET;38,85;Appartement;37;2
5104;31561;4;;RUE;DE L EPERVIER;41,86;Appartement;42;2
5105;33009;3;;PL;ALEXANDER FLEMING;127,79;Maison;55;2
5106;33009;15;;RUE;JEHENNE;36,00;Appartement;40;2
5107;33063;33;;RUE;DES MENUTS;46,27;Appartement;50;2
5108;33063;9;;RUE;MARCELIN;36,09;Appartement;26;1
5109;33075;5;;RUE;LEOPOLD LAPLANTE;62,23;Maison;65;3
5110;33422;94;;ALL;RENE CASSIN;83,82;Maison;82;4
5111;33514;4;;BD;CHARCOT;51,19;Appartement;50;3
5112;33522;232;;RUE;DE SUZON;70,47;Appartement;68;4
5113;33550;9;;RUE;AIMEE ANTOINETTE CAMUS;79,97;Maison;80;4
5114;34023;9001;;RES;LES GEMEAUX;18,22;Appartement;18;1
5115;34023;9001;;RES;LE COLBERT;34,26;Appartement;39;2
5116;34150;10;;CHE;DE LA BELLE BOUCHE;34,52;Maison;36;2
5117;34172;727;;RUE;JACQUES BOUNIN;61,33;Appartement;61;3
5118;35093;10;;RUE;DES CORBIERES;51,00;Appartement;43;3
5119;35287;35;;IMP;DE LA POSTE;81,39;Appartement;83;3
5120;37195;111;;RUE;SAINT FRANCOIS;77,44;Appartement;74;5
5121;38185;22;;RUE;NICOLAS CHORIER;38,14;Appartement;40;2
5122;38186;183;;CHE;GARDE ROLLAND;28,68;Appartement;27;1
5123;38191;203;;AV;DE L ETENDARD;30,60;Appartement;28;1
5124;38400;161;;RUE;DE LA FRANQUETTE;67,73;Appartement;68;3
5125;38527;32;;RTE;DES COMBES;59,40;Appartement;59;3
5126;38563;18;B;CRS;SENOZAN;98,40;Appartement;100;4
5127;39368;165;;RUE;DE LA REPUBLIQUE;33,44;Appartement;33;1
5128;40043;1998;;RTE;DE LESPECIER;30,70;Maison;60;3
5129;40046;46;;PL;LILY;74,10;Appartement;83;4
5130;40065;4;;PL;RAKHAM LE ROUGE;21,11;Appartement;22;2
5131;40184;5;;RUE;D OLD ORCHARD;28,00;Maison;25;2
5132;40209;77;;CHE;DE PIP;42,64;Appartement;42;2
5133;40328;7;;RES;EL MARIANT;39,21;Appartement;41;2
5134;42207;23;;RUE;GAL DE GAULLE;40,21;Appartement;41;2
5135;42323;37;;RUE;DES VERNES;104,51;Maison;100;4
5136;43157;3;;RUE;JEAN BAPTISTE FABRE;68,96;Appartement;70;3
5137;44055;24;;AV;D ARMORIQUE;47,66;Appartement;39;2
5138;44055;16;;AV;DE LA LAMBARDE;35,00;Appartement;34;2
5139;44109;8;;ALL;D ORLEANS;56,50;Appartement;52;2
5140;44109;17;;RUE;DOBREE;67,52;Appartement;67;3
5141;44109;18;;RUE;FRANKLIN;64,52;Appartement;64;3
5142;44109;8;;RUE;LOUIS GUILLOUX;49,20;Appartement;51;2
5143;44210;2;;AV;BARBARA;32,60;Appartement;33;2
5144;45146;2;T;RUE;DU COSSON;39,70;Maison;48;2
5145;45147;110;;BD;DE LAMBALLE;79,61;Appartement;77;4
5146;45191;7;;RUE;DE LA PILONNE;26,62;Appartement;30;2
5147;45234;2;;PL;VOLTAIRE;43,90;Appartement;44;2
5148;49007;88;;RUE;LAREVELLIERE;60,45;Appartement;60;2
5149;49007;19;;RUE;AUDUSSON;30,70;Appartement;31;1
5150;49007;3;;RUE;PIERRE BROSSOLETTE;83,78;Appartement;84;4
5151;49007;66;;RUE;EUGENIE MANSION;41,73;Appartement;41;2
5152;50031;33;;BD;DES ECREHOUS;40,29;Appartement;40;3
5153;51108;31;;RUE;DU FBG SAINT ANTOINE;64,05;Appartement;64;3
5154;51108;81;;RUE;JEAN JACQUES ROUSSEAU;32,11;Appartement;30;2
5155;54099;1;;RES;LE CORBUSIER;71,18;Appartement;66;3
5156;54184;104;;AV;FOCH;90,83;Appartement;92;4
5157;54215;101;B;RUE;DE NANCY;119,21;Appartement;119;5
5158;54254;23;;RUE;DE LA LOIRE;74,80;Appartement;75;3
5159;54339;16;;RUE;DE L ORME;71,10;Appartement;71;3
5160;56098;6;;RUE;JEANNE D ARC;74,25;Appartement;93;4
5161;56178;2;;RUE;DE SAINT MICHEL;27,17;Appartement;27;1
5162;56181;12;;PROM;HENRI FRANCOIS BUFFET;25,40;Appartement;26;1
5163;56186;21;;PL;HOCHE;55,80;Appartement;63;2
5164;59196;39;;RUE;DU BOURG;42,94;Appartement;85;3
5165;59350;18;;RUE;VICTOR DURUY;32,00;Appartement;31;1
5166;59350;71;;AV;DU PRESIDENT KENNEDY;42,95;Appartement;43;2
5167;59368;111;;RUE;FAIDHERBE;83,32;Appartement;80;4
5168;59648;18;;RUE;LINDBERGH;49,47;Appartement;53;2
5169;60067;173;;RUE;PASTEUR;80,51;Appartement;133;4
5170;60156;12;;RUE;DE LA BOULOIRE;26,28;Appartement;35;2
5171;60156;12;;RUE;DE LA BOULOIRE;39,33;Appartement;45;2
5172;60156;12;;RUE;DE LA BOULOIRE;29,01;Appartement;33;1
5173;60667;11;;RUE;ALEXANDRE DUMAS;47,18;Appartement;47;2
5174;60670;30;;RUE;MATHURIN DU RY;84,76;Appartement;84;4
5175;65286;4;;RUE;DES ROCHERS;84,23;Appartement;85;4
5176;66049;10;;RUE;DU COMMERCE;26,20;Appartement;27;2
5177;69068;34;;RUE;DE LA REPUBLIQUE;52,51;Appartement;60;3
5178;69100;24;;RUE;DE LA DAMETTE;89,40;Appartement;95;3
5179;69275;273;;AV;JEAN JAURES;59,01;Appartement;58;3
5180;69381;19;;RUE;RIVET;53,26;Appartement;53;2
5181;69381;4;;PL;SATHONAY;17,41;Appartement;16;1
5182;69383;73;B;AV;LACASSAGNE;85,81;Appartement;86;4
5183;69384;19;;RUE;PHILIPPE DE LASSALLE;60,04;Appartement;65;3
5184;69389;13;;RUE;ROQUETTE;19,32;Appartement;19;1
5185;71076;4;;RUE;AMBROISE PARE;62,00;Appartement;62;3
5186;72003;8;;PAS;DE LA CHESNAIE;88,60;Appartement;90;5
5187;73304;5819;;RES;L'AQUILA;68,10;Appartement;69;3
5188;74010;11;;BD;DE LA ROCADE;76,94;Appartement;77;3
5189;74014;5012;H;;FLAINE;32,75;Appartement;34;2
5190;74014;5620;;;FLAINE;51,69;Appartement;52;3
5191;74081;522;;RUE;DE LA POINTE DE LA LANCHE;47,19;Appartement;47;1
5192;74104;106;;CHE;DE LA CORDICE;107,59;Maison;107;5
5193;74160;3507;;RTE;DU COL DE MERDASSIER;22,72;Appartement;23;2
5194;74224;51;;CHE;DE LA POTTAZ;34,90;Appartement;46;2
5195;74258;658;;;PLATEAU DES SAIX;18,46;Appartement;18;1
5196;75103;59;;RUE;AU MAIRE;40,07;Appartement;39;2
5197;75103;139;;RUE;DU TEMPLE;32,86;Appartement;32;2
5198;75103;11;;RUE;DE PICARDIE;31,04;Appartement;33;2
5199;75104;4;;RUE;AUBRIOT;119,90;Appartement;130;4
5200;75105;28;;RUE;DES FOSSES ST BERNARD;28,29;Appartement;26;2
5201;75105;5;;RUE;DE LA CLEF;26,25;Appartement;25;1
5202;75106;52;;RUE;MONSIEUR LE PRINCE;46,82;Appartement;45;2
5203;75107;4;;RUE;RECAMIER;81,10;Appartement;80;4
5204;75108;14;;RUE;DE MOSCOU;136,28;Appartement;138;4
5205;75111;15;;RUE;DESARGUES;11,85;Appartement;11;1
5206;75111;36;;RUE;KELLER;70,76;Appartement;60;3
5207;75112;36;;RUE;NICOLAI;34,27;Appartement;30;2
5208;75112;25;B;RUE;ERARD;37,17;Appartement;37;2
5209;75114;4;;RUE;FERMAT;53,91;Appartement;54;2
5210;75115;313;;RUE;LECOURBE;53,48;Appartement;53;2
5211;75115;127;;RUE;SAINT CHARLES;13,75;Appartement;15;1
5212;75115;8;;AV;EMILE ZOLA;44,37;Appartement;44;2
5213;75115;22;;AV;EMILE ZOLA;70,55;Appartement;71;3
5214;75116;11;;RUE;JEAN BOLOGNE;84,43;Appartement;81;3
5215;75117;4;;RUE;FOURCROY;52,75;Appartement;52;3
5216;75117;106;;RUE;LEGENDRE;32,69;Appartement;31;2
5217;75117;1;;RUE;JACQUEMONT;42,12;Appartement;42;2
5218;75118;65;;RUE;VAUVENARGUES;82,62;Appartement;82;4
5219;75118;48;;RUE;DES TROIS FRERES;12,62;Appartement;12;1
5220;75118;4;;RUE;BOINOD;92,69;Appartement;86;5
5221;75119;142;;AV;JEAN JAURES;80,70;Appartement;82;4
5222;75119;45;;RUE;DU PRE ST GERVAIS;19,46;Appartement;18;1
5223;75119;98;;AV;SIMON BOLIVAR;39,07;Appartement;35;2
5224;75120;80;;RUE;DE BELLEVILLE;39,03;Appartement;36;3
5225;75120;100;;BD;DE CHARONNE;41,75;Appartement;40;2
5226;76164;2;;RUE;DES BELLES FEMMES;96,21;Appartement;95;3
5227;76217;21;;RUE;DES MAILLOTS;17,50;Appartement;42;2
5228;77053;12;;PL;DES DEPORTES;28,03;Appartement;29;1
5229;77067;2;B;RUE;MAURICE CREUSET;22,90;Appartement;19;1
5230;77240;6;;RUE;SAINT PIERRE;136,55;Appartement;79;3
5231;77288;5;;RUE;DES CLOCHES;45,59;Appartement;63;3
5232;77350;6;;AV;DU MARECHAL GALLIENI;54,53;Appartement;52;3
5233;77479;52;B;AV;DES FUSILLES;20,66;Appartement;18;1
5234;77514;9;;PL;DE MEAUX;59,58;Appartement;56;3
5235;77514;12;;AV;DES ROSSIGNOLS;21,00;Appartement;21;1
5236;78123;79;;RUE;DES ECOLES;36,85;Appartement;38;2
5237;78146;22;;AV;GAMBETTA;39,31;Appartement;35;1
5238;78165;54;;RUE;HENRI PROU;23,08;Appartement;26;1
5239;78208;3;;IMP;RAOUL DUFY;81,80;Appartement;81;4
5240;78490;22;;RUE;DES EBISOIRES;45,36;Appartement;46;2
5241;78562;6;;GR;GRANDE RUE;93,00;Maison;65;3
5242;78646;6;;RUE;DE SATORY;29,55;Appartement;20;1
5243;78672;5;;ALL;DU CHATEAU DE MIGNEAUX;57,53;Appartement;57;2
5244;80021;4;;AV;LOUIS BLANC;66,33;Appartement;65;3
5245;80021;22;;BD;GARIBALDI;29,84;Appartement;30;2
5246;80021;15;;RUE;PHILIPPE DE COMMYNES;124,96;Appartement;127;5
5247;81004;10;;AV;PRESIDENT KENNEDY;18,45;Appartement;18;1
5248;83061;85;;RUE;D AURIASQUE;72,78;Appartement;75;4
5249;83126;144;;;DOMERGUE;122,07;Maison;110;5
5250;83137;195;;IMP;TURRI;91,43;Appartement;92;4
5251;83137;60;;AV;MARCEL CASTIE;23,10;Appartement;24;1
5252;83144;77;;AV;DU CHAR VERDUN;53,70;Appartement;50;3
5253;84081;2;;RUE;PAUL PUAUX;48,30;Appartement;48;2
5254;84129;173;;AV;GEORGES BRAQUE;58,00;Appartement;56;3
5255;85012;26;;RUE;DES PINS;77,49;Appartement;73;2
5256;85234;4;;IMP;DU PIGEONNIER;64,87;Appartement;66;3
5257;85234;3;;AV;DES OEILLETS;38,52;Appartement;35;2
5258;85294;13;;RES;LE HAMEAU DU PERTHUIS;19,17;Maison;18;1
5259;88465;1;B;RUE;GAMBETTA;85,00;Appartement;101;4
5260;91044;7;;RUE;DU PERRAY;64,26;Appartement;64;3
5261;91174;16;;CHE;DE LA CAVIGNON;64,00;Appartement;62;3
5262;91175;46;;RUE;DES MONTCEAUX;19,36;Appartement;19;1
5263;91225;1;;SQ;D ANTIN;80,97;Appartement;81;4
5264;91228;23;;RUE;DE L'ORGE;65,40;Appartement;69;3
5265;91326;6;;RUE;DE SEINE;23,87;Appartement;23;1
5266;91345;4;;RUE;MICHEL VINCENT;72,39;Appartement;72;3
5267;91432;63;;AV;ARISTIDE BRIAND;27,71;Appartement;28;2
5268;91477;21;;;DOM DE LA BUTTE A LA REINE;51,35;Appartement;52;3
5269;91477;180;;RUE;DE PARIS;15,53;Appartement;16;1
5270;91477;12;;RUE;PIERRE GILLES DE GENNES;74,60;Appartement;76;4
5271;91525;17;;RUE;DU PETIT CHATEAU;20,06;Appartement;20;1
5272;91549;53;;RUE;GEORGES MELIES;54,75;Appartement;54;3
5273;91549;286;;RTE;DE CORBEIL;48,00;Appartement;49;2
5274;91657;1;;RUE;DE LA BENJAMINE;66,96;Appartement;65;3
5275;91687;18;;RUE;CARNOT;21,62;Appartement;21;1
5276;91687;6;;RUE;BOUGAINVILLE;78,40;Appartement;76;4
5277;91691;9001;;RES;DU PARC DE BEAUREGARD;78,59;Appartement;78;4
5278;92004;5;;RUE;DE L EGLISE;62,82;Appartement;67;3
5279;92004;5;;RUE;EMILE ZOLA;18,48;Appartement;18;2
5280;92004;82;;RUE;DU BAC;37,01;Appartement;38;2
5281;92007;9;;RUE;BLAISE PASCAL;85,39;Appartement;85;4
5282;92012;130;;RUE;D'AGUESSEAU;32,61;Appartement;32;2
5283;92012;43;;AV;GAL LECLERC;20,05;Maison;22;1
5284;92012;78;;RTE;DE LA REINE;43,08;Appartement;40;3
5285;92012;98;;RUE;ESCUDIER;58,11;Appartement;58;3
5286;92020;43;;AV;DE PARIS;30,42;Appartement;30;1
5287;92020;4;;RUE;PIERRE BROSSOLETTE;26,93;Appartement;27;2
5288;92022;4;;ALL;DE LA FORET;28,30;Appartement;26;1
5289;92023;9;;AV;JEAN BAPTISTE CLEMENT;69,65;Appartement;69;2
5290;92025;5;;BD;PIERRE DE COUBERTIN;32,01;Appartement;29;2
5291;92026;5;;PROM;DES PINS;66,85;Appartement;66;3
5292;92026;8;;AV;MARCEAU;17,80;Appartement;19;1
5293;92032;8;;BD;DE LA REPUBLIQUE;72,62;Appartement;74;4
5294;92040;32;;AV;DU BAS MEUDON;24,89;Appartement;25;2
5295;92040;51;;AV;DU BAS MEUDON;65,95;Appartement;66;2
5296;92044;6;;RUE;PIERRE BROSSOLETTE;49,14;Appartement;49;3
5297;92048;9;B;RUE;LUCIEN FEUCHOT;53,01;Appartement;61;3
5298;92048;9;;AV;MAL LECLERC;55,68;Appartement;56;3
5299;92050;336;;AV;DE LA REPUBLIQUE;75,32;Appartement;77;4
5300;92051;13;B;RUE;DE CHARTRES;97,25;Appartement;100;5
5301;92063;135;;RUE;FTTE N PHILIBERT;94,89;Appartement;95;3
5302;92063;232;;RUE;FTTE N PHILIBERT;90,55;Appartement;85;4
5303;92064;19;;RUE;DU CALVAIRE;34,75;Appartement;21;1
5304;92073;33;;RUE;ROGER SALENGRO;77,21;Appartement;80;4
5305;93005;2;;AV;JEANNE D ARC;17,73;Appartement;24;1
5306;93048;62;;RUE;DE ROSNY;41,70;Appartement;42;2
5307;93055;7;;RUE;JACQUES COTTIN;29,03;Appartement;28;1
5308;93062;34;;ALL;THIELLEMENT;42,23;Appartement;42;2
5309;93064;15;;RUE;LUCIEN PIRON;68,11;Appartement;68;3
5310;93070;35;;AV;DU CAPITAINE GLARNER;20,22;Appartement;22;1
5311;94002;25;;RUE;DE SEINE;33,00;Appartement;32;1
5312;94011;2;;MAIL;DE LA RESISTANCE;69,64;Appartement;70;4
5313;94022;3;B;RUE;L'INSURRECTION PARISIENNE;74,58;Appartement;75;4
5314;94028;6;;ALL;DES ACACIAS;56,92;Appartement;63;4
5315;94033;29;;RUE;DENIS PAPIN;22,69;Appartement;23;1
5316;94037;17;;RUE;LAFOUGE;19,12;Appartement;18;1
5317;94038;78;;RUE;GABRIEL PERI;90,53;Appartement;90;4
5318;94041;66;;BD;PAUL VAILLANT COUTURIER;55,62;Appartement;55;4
5319;94058;72;B;AV;LEDRU ROLLIN;49,83;Appartement;51;3
5320;94068;158;;AV;DU GENERAL LECLERC;46,96;Appartement;33;3
5321;94068;112;;AV;DU BAC;60,14;Appartement;59;3
5322;94079;4;;RTE;DE BRY;27,86;Appartement;35;2
5323;94080;5;;RUE;DES SABOTIERS;63,72;Appartement;63;3
5324;94080;30;;RUE;FAYS;116,30;Appartement;116;4
5325;94080;15;;RUE;DES VIGNERONS;17,10;Appartement;20;1
5326;95252;6;;RUE;DU PARC;58,99;Appartement;59;3
5327;95424;16;B;RUE;ARISTIDE BRIAND;60,00;Appartement;60;3
5328;95572;9;;AV;DU GENERAL DE GAULLE;85,92;Appartement;83;5
5329;95572;8;;BD;DUCHER;65,53;Appartement;65;3
5330;95607;112;;RUE;DE PARIS;16,46;Appartement;19;1
5331;95607;5;;RUE;VICTOR HUGO;40,61;Appartement;41;2
5332;95612;15;;RUE;DE PARIS;44,21;Appartement;50;2
5333;973304;4;;RES;CENTAURE;75,92;Appartement;60;3
5334;974411;6;;RUE;PHILIBERT;14,99;Appartement;15;1
5335;01202;369;;AV;CHARLES DE GAULLE;52,60;Appartement;52;2
5336;01357;77;B;RUE;DU COMMERCE;42,00;Appartement;43;2
5337;01419;312;;RUE;DES TERRASSES;124,55;Maison;120;5
5338;04070;39;;BD;VICTOR HUGO;23,25;Appartement;23;1
5339;04203;7023;;;GRANDE MONTAGNE;29,66;Appartement;29;2
5340;06004;741;;CHE;MOYENNES BREGUIERES;85,35;Appartement;85;4
5341;06012;2;;BRTL;DU CENTRE;27,01;Appartement;27;1
5342;06018;32;;RUE;ST SEBASTIEN;29,42;Appartement;27;2
5343;06029;27;B;BD;DE LA FERRAGE;47,71;Appartement;47;1
5344;06029;5;;RUE;PHILIBERT DELORME;55,77;Appartement;63;2
5345;06032;56;;AV;DU TROIS SEPTEMBRE;58,53;Appartement;70;2
5346;06071;5024;;;VILLAGE;28,35;Appartement;27;1
5347;06088;40;;BD;VICTOR HUGO;154,00;Appartement;130;5
5348;06088;31;;RUE;GIOFFREDO;78,01;Appartement;75;3
5349;06088;21;;RUE;DABRAY;54,03;Appartement;55;2
5350;06088;3;;BD;DE LA MADELEINE;36,54;Appartement;35;1
5351;06094;23;;RTE;DU   LAGAS;43,00;Appartement;47;2
5352;06123;341;Z;AV;DES FILAGNES;63,66;Appartement;75;3
5353;06123;251;;MTE;DU MOULIN;81,13;Maison;81;4
5354;06157;12;;RUE;PLACE VIEILLE;31,55;Appartement;31;2
5355;07010;61;;AV;JEAN JAURES;98,72;Appartement;96;5
5356;07102;987;;AV;DE LA REPUBLIQUE;55,54;Appartement;57;3
5357;08090;8;;RUE;JULES TURQUAIS;75,19;Appartement;75;3
5358;08190;17;;RUE;DE LA FAUSSE PORTE;8,50;Appartement;10;0
5359;10333;14;;RUE;JULES DIDIER;47,32;Appartement;45;2
5360;10362;138;;AV;GEN LECLERC;66,31;Appartement;72;3
5361;11076;3;;RUE;SOUMET;65,29;Appartement;70;3
5362;11202;39;;RES;LES MAISONS DE LA PLAGE;26,31;Maison;28;2
5363;11262;10;;QUAI;D'ALSACE;28,45;Appartement;29;1
5364;11281;28;;RUE;DES REMPARTS;4,00;Appartement;39;2
5365;13007;35;;RUE;GRANDE;31,33;Appartement;40;2
5366;13028;150;;AV;DE LA LIONNE;61,93;Appartement;61;3
5367;13101;210;;CHEM;DU COULET;65,97;Maison;73;3
5368;13202;40;;RUE;PIERRE ALBRAND;49,63;Appartement;51;2
5369;13203;14;;VC;SQ  NATIONAL;77,69;Appartement;79;5
5370;13204;26;;BD;GEORGES CLEMENCEAU;48,82;Appartement;50;3
5371;13206;58;;CRS;GOUFFE;27,56;Appartement;28;2
5372;13207;9;;RUE;MARIUS THOUREY;61,71;Appartement;54;3
5373;13207;9;;RUE;DE LA CROIX;70,72;Appartement;67;3
5374;13207;6;;RUE;DES LICES;33,97;Appartement;37;1
5375;13210;29;;IMP;DES FRENES;41,60;Appartement;43;2
5376;13210;31;;RUE;D ORIENT;29,81;Appartement;40;2
5377;13211;546;;BD;MIREILLE LAUZE;53,57;Appartement;53;2
5378;13211;61;;RUE;DE L AUDIENCE;38,60;Appartement;40;2
5379;13213;89;;CHE;DES JONQUILLES;73,65;Maison;73;4
5380;13213;84;;AV;SAINT JEROME;38,99;Appartement;38;1
5381;13213;24;;AV;COROT;68,40;Appartement;68;3
5382;13213;92;;RUE;ALPHONSE DAUDET;35,80;Appartement;35;1
5383;13214;46;;BD;KRAEMER;55,49;Appartement;60;3
5384;13214;37;B;BD;SAINT JEAN DE DIEU;50,44;Appartement;49;2
5385;13216;109;;MTE;DU PICHOU;46,69;Maison;34;2
5386;14220;6;;RUE;THIERS;76,49;Appartement;80;3
5387;14338;21;B;RUE;ARISTIDE RENAULT;37,28;Appartement;28;2
5388;14338;9013;;;RTE DE TROUVILLE;28,12;Appartement;27;1
5389;14715;77;;RUE;DES BAINS;46,64;Appartement;46;2
5390;14715;32;;RUE;DU MANOIR;35,55;Appartement;35;2
5391;17300;56;;RUE;DES MERCIERS;69,80;Appartement;70;3
5392;17300;13;;RUE;ANDRE GABARET;35,95;Appartement;36;2
5393;22113;34;;AV;DU GENERAL DE GAULLE;45,71;Appartement;46;2
5394;22206;28;;PL;DE LA REPUBLIQUE;88,68;Appartement;90;3
5395;22222;2;;RUE;DE POULDOURAN;65,00;Appartement;67;3
5396;24037;1;;AV;ARISTIDE BRIAND;24,78;Appartement;25;1
5397;24322;28;;RUE;TAILLEFER;118,32;Appartement;103;6
5398;24335;5001;;RUE;DU MOULIN;65,16;Appartement;64;3
5399;24547;14;;RUE;DU DOCTEUR ROUX;48,04;Appartement;48;2
5400;25056;3;;AV;DE BOURGOGNE;65,14;Appartement;66;3
5401;25307;1;;IMP;DU BELVEDERE;42,66;Appartement;42;1
5402;25411;5;;RUE;NEUVE;54,24;Appartement;65;3
5403;26057;6;;RUE;ANDREVON;66,67;Appartement;65;3
5404;26281;10;;RUE;DE GILLIER;97,65;Maison;80;4
5405;26362;11;;RUE;DU REFUGE;51,75;Appartement;52;2
5406;26362;40;;RUE;DES FRERES MONTGOLFIER;70,91;Appartement;76;4
5407;28085;2;;RUE;DU GEN CHARLES DELESTRAINT;68,32;Appartement;68;3
5408;28085;13;;RUE;MAXIMILIEN RINGELMANN;72,55;Maison;74;3
5409;29233;17;;IMP;ANDRE EVEN;48,96;Appartement;52;3
5410;2A130;5401;;VGE;DE TERRA BELLA;32,51;Appartement;34;2
5411;2A249;29;;RUE;DU 9 SEPTEMBRE;47,05;Appartement;47;3
5412;2A271;;;;EFFRICO;7,35;Appartement;52;2
5413;2A271;5426;;RES;DU PARC 4;45,98;Appartement;46;2
5414;2A362;5924;;;GIANZERRA;27,73;Appartement;20;1
5415;31113;101;;AV;DU LAURAGAIS;43,31;Appartement;42;2
5416;31451;53;;AV;DE SOREZE;18,80;Appartement;20;1
5417;33005;50;;BD;DE LA PLAGE;24,27;Appartement;24;1
5418;33009;37;;AV;GENERAL DE GAULLE;38,95;Appartement;39;2
5419;33009;57;;RUE;DUCHENNE;32,35;Appartement;34;1
5420;33011;1;;AV;DU PORT;42,66;Appartement;43;2
5421;33063;236;;AV;THIERS;65,24;Appartement;65;3
5422;33063;7;;RUE;AMBROISE;160,44;Appartement;136;4
5423;33063;3;;RUE;ANCIENS COMBATTANT AFRIQUE;69,83;Appartement;69;3
5424;33063;20;;RUE;PIERRE CURIE;42,18;Appartement;40;2
5425;33063;44;;RUE;RODRIGUE PEREIRE;68,07;Appartement;70;3
5426;33063;6;;RUE;DE LA VILLE MIRMONT;46,20;Appartement;47;3
5427;33063;28;;AV;ANDRE REINSON;64,50;Appartement;64;3
5428;33075;145;;AV;CHARLES DE GAULLE;57,64;Appartement;57;3
5429;33214;1827;;HAM;LA CHENAIE;120,02;Maison;85;3
5430;33238;3;;CRS;MAL DE LATTRE DE TASSIGNY;44,21;Appartement;44;2
5431;33297;62;;AV;DU MEDOC;79,70;Maison;106;3
5432;33312;12;;ALL;DES TOURBIERES;62,47;Maison;64;3
5433;33318;32;;RUE;SOCRATE;64,55;Appartement;65;3
5434;33514;24;;BD;CHARCOT;98,38;Appartement;102;4
5435;33514;106;;RTE;DES LACS;65,87;Appartement;66;3
5436;33522;232;;RUE;DE SUZON;21,74;Appartement;22;1
5437;34003;5;;IMP;DU GLOBE;29,36;Appartement;34;1
5438;34023;9001;;RES;LES GEMEAUX;18,29;Appartement;18;1
5439;34247;6;;RUE;DE LA MAIRIE;40,05;Appartement;40;2
5440;34301;3;T;QUAI;CHARLES LEMARESQUIER;152,73;Appartement;148;4
5441;34301;10;;RUE;DE LA REVOLUTION;22,86;Appartement;24;1
5442;34327;2;;RUE;DE LA FONTAINE;45,28;Appartement;45;2
5443;35051;14;A;RUE;DU PETIT MARAIS;63,88;Appartement;63;3
5444;35055;15;B;RUE;DES LANDES;36,01;Appartement;36;2
5445;35238;1;;BD;VILLEBOIS MAREUIL;29,00;Appartement;30;1
5446;35288;1;;PAS;DU POIDS PUBLIC;22,73;Appartement;23;1
5447;35288;1;;PAS;DU POIDS PUBLIC;23,35;Appartement;23;1
5448;35288;1;;PAS;DU POIDS PUBLIC;32,39;Appartement;33;2
